--------- beginning of main
05-24 14:46:08.968 16786 16806 I Unity   : 
05-24 14:46:08.981 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:08.981 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:08.981 16786 16806 I Unity   : 
05-24 14:46:08.995 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:08.995 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:08.995 16786 16806 I Unity   : 
05-24 14:46:09.009 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.009 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.009 16786 16806 I Unity   : 
05-24 14:46:09.023 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.023 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.023 16786 16806 I Unity   : 
05-24 14:46:09.036 16786 16806 I Unity   : OnTriggerEnter() OVRPlayerController 
05-24 14:46:09.036 16786 16806 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-24 14:46:09.036 16786 16806 I Unity   : 
05-24 14:46:09.037 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.037 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.037 16786 16806 I Unity   : 
05-24 14:46:09.050 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.050 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.050 16786 16806 I Unity   : 
05-24 14:46:09.064 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.064 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.064 16786 16806 I Unity   : 
05-24 14:46:09.078 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.078 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.078 16786 16806 I Unity   : 
05-24 14:46:09.092 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.092 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.092 16786 16806 I Unity   : 
05-24 14:46:09.105 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.105 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.105 16786 16806 I Unity   : 
05-24 14:46:09.120 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.120 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.120 16786 16806 I Unity   : 
05-24 14:46:09.133 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.133 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.133 16786 16806 I Unity   : 
05-24 14:46:09.147 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.147 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.147 16786 16806 I Unity   : 
05-24 14:46:09.161 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.161 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.161 16786 16806 I Unity   : 
05-24 14:46:09.175 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.175 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.175 16786 16806 I Unity   : 
05-24 14:46:09.189 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.189 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.189 16786 16806 I Unity   : 
05-24 14:46:09.203 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.203 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.203 16786 16806 I Unity   : 
05-24 14:46:09.217 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.217 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.217 16786 16806 I Unity   : 
05-24 14:46:09.231 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.231 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.231 16786 16806 I Unity   : 
05-24 14:46:09.244 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.244 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.244 16786 16806 I Unity   : 
05-24 14:46:09.258 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.258 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.258 16786 16806 I Unity   : 
05-24 14:46:09.272 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.272 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.272 16786 16806 I Unity   : 
05-24 14:46:09.286 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.286 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.286 16786 16806 I Unity   : 
05-24 14:46:09.300 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.300 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.300 16786 16806 I Unity   : 
05-24 14:46:09.314 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.314 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.314 16786 16806 I Unity   : 
05-24 14:46:09.328 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.328 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.328 16786 16806 I Unity   : 
05-24 14:46:09.342 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.342 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.342 16786 16806 I Unity   : 
05-24 14:46:09.356 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.356 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.356 16786 16806 I Unity   : 
05-24 14:46:09.370 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.370 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.370 16786 16806 I Unity   : 
05-24 14:46:09.384 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.384 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.384 16786 16806 I Unity   : 
05-24 14:46:09.398 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.398 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.398 16786 16806 I Unity   : 
05-24 14:46:09.412 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.412 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.412 16786 16806 I Unity   : 
05-24 14:46:09.426 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.426 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.426 16786 16806 I Unity   : 
05-24 14:46:09.440 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.440 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.440 16786 16806 I Unity   : 
05-24 14:46:09.454 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.454 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.454 16786 16806 I Unity   : 
05-24 14:46:09.468 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.468 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.468 16786 16806 I Unity   : 
05-24 14:46:09.482 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.482 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.482 16786 16806 I Unity   : 
05-24 14:46:09.496 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.496 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.496 16786 16806 I Unity   : 
05-24 14:46:09.509 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.509 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.509 16786 16806 I Unity   : 
05-24 14:46:09.523 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.523 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.523 16786 16806 I Unity   : 
05-24 14:46:09.537 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.537 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.537 16786 16806 I Unity   : 
05-24 14:46:09.551 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.551 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.551 16786 16806 I Unity   : 
05-24 14:46:09.565 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.565 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.565 16786 16806 I Unity   : 
05-24 14:46:09.579 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.579 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.579 16786 16806 I Unity   : 
05-24 14:46:09.593 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.593 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.593 16786 16806 I Unity   : 
05-24 14:46:09.607 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.607 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.607 16786 16806 I Unity   : 
05-24 14:46:09.621 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.621 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.621 16786 16806 I Unity   : 
05-24 14:46:09.635 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.635 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.635 16786 16806 I Unity   : 
05-24 14:46:09.649 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.649 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.649 16786 16806 I Unity   : 
05-24 14:46:09.663 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.663 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.663 16786 16806 I Unity   : 
05-24 14:46:09.676 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.676 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.676 16786 16806 I Unity   : 
05-24 14:46:09.690 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.690 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.690 16786 16806 I Unity   : 
05-24 14:46:09.704 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.704 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.704 16786 16806 I Unity   : 
05-24 14:46:09.719 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.719 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.719 16786 16806 I Unity   : 
05-24 14:46:09.732 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.732 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.732 16786 16806 I Unity   : 
05-24 14:46:09.746 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.746 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.746 16786 16806 I Unity   : 
05-24 14:46:09.760 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.760 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.760 16786 16806 I Unity   : 
05-24 14:46:09.774 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.774 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.774 16786 16806 I Unity   : 
05-24 14:46:09.788 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.788 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.788 16786 16806 I Unity   : 
05-24 14:46:09.802 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.802 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.802 16786 16806 I Unity   : 
05-24 14:46:09.816 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.816 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.816 16786 16806 I Unity   : 
05-24 14:46:09.830 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.830 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.830 16786 16806 I Unity   : 
05-24 14:46:09.844 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.844 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.844 16786 16806 I Unity   : 
05-24 14:46:09.857 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.857 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.857 16786 16806 I Unity   : 
05-24 14:46:09.871 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.871 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.871 16786 16806 I Unity   : 
05-24 14:46:09.886 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.886 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.886 16786 16806 I Unity   : 
05-24 14:46:09.900 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.900 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.900 16786 16806 I Unity   : 
05-24 14:46:09.913 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.913 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.913 16786 16806 I Unity   : 
05-24 14:46:09.927 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.927 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.927 16786 16806 I Unity   : 
05-24 14:46:09.941 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.941 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.941 16786 16806 I Unity   : 
05-24 14:46:09.955 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.955 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.955 16786 16806 I Unity   : 
05-24 14:46:09.969 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.969 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.969 16786 16806 I Unity   : 
05-24 14:46:09.983 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.983 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.983 16786 16806 I Unity   : 
05-24 14:46:09.997 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:09.997 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:09.997 16786 16806 I Unity   : 
05-24 14:46:10.010 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.010 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.010 16786 16806 I Unity   : 
05-24 14:46:10.024 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.024 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.024 16786 16806 I Unity   : 
05-24 14:46:10.038 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.038 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.038 16786 16806 I Unity   : 
05-24 14:46:10.052 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.052 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.052 16786 16806 I Unity   : 
05-24 14:46:10.066 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.066 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.066 16786 16806 I Unity   : 
05-24 14:46:10.080 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.080 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.080 16786 16806 I Unity   : 
05-24 14:46:10.094 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.094 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.094 16786 16806 I Unity   : 
05-24 14:46:10.108 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.108 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.108 16786 16806 I Unity   : 
05-24 14:46:10.122 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.122 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.122 16786 16806 I Unity   : 
05-24 14:46:10.136 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.136 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.136 16786 16806 I Unity   : 
05-24 14:46:10.150 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.150 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.150 16786 16806 I Unity   : 
05-24 14:46:10.164 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.164 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.164 16786 16806 I Unity   : 
05-24 14:46:10.178 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.178 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.178 16786 16806 I Unity   : 
05-24 14:46:10.192 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.192 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.192 16786 16806 I Unity   : 
05-24 14:46:10.206 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.206 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.206 16786 16806 I Unity   : 
05-24 14:46:10.220 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.220 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.220 16786 16806 I Unity   : 
05-24 14:46:10.234 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.234 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.234 16786 16806 I Unity   : 
05-24 14:46:10.248 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.248 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.248 16786 16806 I Unity   : 
05-24 14:46:10.262 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.262 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.262 16786 16806 I Unity   : 
05-24 14:46:10.276 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.276 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.276 16786 16806 I Unity   : 
05-24 14:46:10.290 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.290 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.290 16786 16806 I Unity   : 
05-24 14:46:10.304 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.304 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.304 16786 16806 I Unity   : 
05-24 14:46:10.319 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.319 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.319 16786 16806 I Unity   : 
05-24 14:46:10.332 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.332 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.332 16786 16806 I Unity   : 
05-24 14:46:10.346 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.346 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.346 16786 16806 I Unity   : 
05-24 14:46:10.360 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.360 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.360 16786 16806 I Unity   : 
05-24 14:46:10.374 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.374 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.374 16786 16806 I Unity   : 
05-24 14:46:10.388 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.388 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.388 16786 16806 I Unity   : 
05-24 14:46:10.402 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.402 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.402 16786 16806 I Unity   : 
05-24 14:46:10.416 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.416 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.416 16786 16806 I Unity   : 
05-24 14:46:10.430 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.430 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.430 16786 16806 I Unity   : 
05-24 14:46:10.444 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.444 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.444 16786 16806 I Unity   : 
05-24 14:46:10.458 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.458 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.458 16786 16806 I Unity   : 
05-24 14:46:10.472 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.472 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.472 16786 16806 I Unity   : 
05-24 14:46:10.486 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.486 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.486 16786 16806 I Unity   : 
05-24 14:46:10.500 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.500 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.500 16786 16806 I Unity   : 
05-24 14:46:10.514 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.514 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.514 16786 16806 I Unity   : 
05-24 14:46:10.528 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.528 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.528 16786 16806 I Unity   : 
05-24 14:46:10.542 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.542 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.542 16786 16806 I Unity   : 
05-24 14:46:10.556 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.556 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.556 16786 16806 I Unity   : 
05-24 14:46:10.570 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.570 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.570 16786 16806 I Unity   : 
05-24 14:46:10.584 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.584 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.584 16786 16806 I Unity   : 
05-24 14:46:10.598 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.598 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.598 16786 16806 I Unity   : 
05-24 14:46:10.612 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.612 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.612 16786 16806 I Unity   : 
05-24 14:46:10.626 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.626 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.626 16786 16806 I Unity   : 
05-24 14:46:10.640 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.640 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.640 16786 16806 I Unity   : 
05-24 14:46:10.654 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.654 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.654 16786 16806 I Unity   : 
05-24 14:46:10.668 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.668 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.668 16786 16806 I Unity   : 
05-24 14:46:10.682 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.682 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.682 16786 16806 I Unity   : 
05-24 14:46:10.696 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.696 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.696 16786 16806 I Unity   : 
05-24 14:46:10.709 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.709 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.709 16786 16806 I Unity   : 
05-24 14:46:10.723 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.723 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.723 16786 16806 I Unity   : 
05-24 14:46:10.737 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.737 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.737 16786 16806 I Unity   : 
05-24 14:46:10.751 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.751 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.751 16786 16806 I Unity   : 
05-24 14:46:10.765 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.765 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.765 16786 16806 I Unity   : 
05-24 14:46:10.779 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.779 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.779 16786 16806 I Unity   : 
05-24 14:46:10.793 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.793 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.793 16786 16806 I Unity   : 
05-24 14:46:10.807 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.807 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.807 16786 16806 I Unity   : 
05-24 14:46:10.821 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.821 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.821 16786 16806 I Unity   : 
05-24 14:46:10.835 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.835 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.835 16786 16806 I Unity   : 
05-24 14:46:10.849 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.849 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
05-24 14:46:10.849 16786 16806 I Unity   : 
05-24 14:46:10.863 16786 16806 I Unity   : BottomBuns length is 2
05-24 14:46:10.863 16786 16806 I Unity   : TutorialScript:Step4Magnetic()
